customerID,tenure,MonthlyCharges,TotalCharges,Contract,InternetService,PaymentMethod,gender,SeniorCitizen,OnlineSecurity,TechSupport,PaperlessBilling,Actual_Churn,Predicted_Churn,Churn_Probability,Risk_Tier,Retention_Action
4821-SJHJV,32,89.6,2901.8,Month-to-month,Fiber optic,Electronic check,Female,0,Yes,No,No,0,0,0.52751,Medium Risk,Upsell security/support bundle
7346-MEDWM,59,83.25,4949.1,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,Yes,0,0,0.49920222,Medium Risk,Upsell security/support bundle
1137-DGOWI,30,70.25,2198.9,One year,DSL,Bank transfer (automatic),Female,0,No,Yes,No,0,0,0.1682052,Low Risk,Upsell security/support bundle
5616-PRTNT,20,19.4,374.5,Month-to-month,No,Electronic check,Male,0,No,No,Yes,1,0,0.48178515,Medium Risk,Upsell security/support bundle
3812-LRZIR,27,24.5,761.95,Two year,No,Electronic check,Female,0,No,No,No,0,0,0.06215926,Low Risk,Upsell security/support bundle
4818-QIUFN,20,79.15,1520.9,Month-to-month,Fiber optic,Electronic check,Female,1,Yes,No,Yes,1,1,0.74841106,High Risk,Upsell security/support bundle
9483-GCPWE,9,20.1,190.25,One year,No,Mailed check,Male,0,No,No,No,0,0,0.08208196,Low Risk,Upsell security/support bundle
4227-OJHAL,68,73.0,5163.0,One year,DSL,Credit card (automatic),Female,0,Yes,No,Yes,0,0,0.10300491,Low Risk,Upsell security/support bundle
9220-CXRSC,69,61.4,4059.85,Two year,DSL,Credit card (automatic),Female,0,Yes,Yes,No,0,0,0.017131262,Low Risk,Monitor — no immediate action needed
4993-JCRGJ,26,84.3,2281.6,Month-to-month,Fiber optic,Mailed check,Male,0,No,Yes,Yes,0,0,0.51370394,Medium Risk,Upsell security/support bundle
9537-JALFH,69,19.9,1356.7,Two year,No,Bank transfer (automatic),Male,0,No,No,No,0,0,0.007553687,Low Risk,Upsell security/support bundle
6698-OXETB,11,20.4,231.45,Two year,No,Mailed check,Male,0,No,No,No,0,0,0.030918958,Low Risk,Upsell security/support bundle
2103-ZRXFN,1,50.75,50.75,Month-to-month,DSL,Mailed check,Male,0,No,No,No,0,1,0.73487014,High Risk,Send proactive onboarding call/email
3724-BSCVH,10,20.45,242.4,One year,No,Mailed check,Male,0,No,No,No,0,0,0.063777916,Low Risk,Upsell security/support bundle
4877-TSOFF,55,75.75,4264.25,One year,DSL,Bank transfer (automatic),Female,0,Yes,Yes,Yes,0,0,0.11789608,Low Risk,Monitor — no immediate action needed
9209-NWPGU,44,65.4,2774.55,One year,DSL,Electronic check,Male,0,Yes,Yes,No,0,0,0.20774943,Low Risk,Monitor — no immediate action needed
6961-VCPMC,46,80.4,3605.2,Month-to-month,Fiber optic,Electronic check,Male,1,No,No,Yes,1,1,0.60657096,Medium Risk,Upsell security/support bundle
7306-YDSOI,69,59.75,4069.9,Two year,DSL,Bank transfer (automatic),Male,0,Yes,No,Yes,0,0,0.010191814,Low Risk,Upsell security/support bundle
5288-AHOUP,11,78.5,874.2,Month-to-month,Fiber optic,Electronic check,Male,1,No,No,Yes,0,1,0.793527,High Risk,Upsell security/support bundle
6688-UZPWD,11,102.0,1145.35,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,Yes,1,1,0.94801337,High Risk,Promote auto-pay switch to reduce billing friction
0655-YDGFJ,29,48.95,1323.7,Month-to-month,DSL,Bank transfer (automatic),Male,0,No,No,No,0,0,0.23674788,Low Risk,Upsell security/support bundle
8468-EHYJA,57,99.65,5497.05,Month-to-month,Fiber optic,Electronic check,Female,0,Yes,No,Yes,0,1,0.6428904,Medium Risk,Promote auto-pay switch to reduce billing friction
6823-SIDFQ,28,18.25,534.7,One year,No,Credit card (automatic),Male,0,No,No,No,0,0,0.006146461,Low Risk,Upsell security/support bundle
1097-FSPVW,42,54.55,2455.05,Month-to-month,DSL,Credit card (automatic),Female,0,Yes,No,No,0,0,0.27840632,Low Risk,Upsell security/support bundle
2839-RFSQE,2,20.65,38.7,Month-to-month,No,Mailed check,Female,0,No,No,No,1,0,0.24486527,Low Risk,Send proactive onboarding call/email
8328-SKJNO,23,40.65,947.4,One year,DSL,Bank transfer (automatic),Male,0,Yes,Yes,No,0,0,0.10083977,Low Risk,Monitor — no immediate action needed
7010-ZMVBF,18,20.45,357.0,Month-to-month,No,Mailed check,Female,0,No,No,No,0,0,0.15583324,Low Risk,Upsell security/support bundle
5201-CBWYG,62,24.8,1476.25,One year,No,Bank transfer (automatic),Male,0,No,No,No,0,0,0.026514698,Low Risk,Upsell security/support bundle
0968-GSIKN,1,70.8,70.8,Month-to-month,Fiber optic,Mailed check,Female,0,No,No,Yes,1,1,0.8896564,High Risk,Offer contract discount (lock into 1-2yr plan)
1965-DDBWU,16,89.05,1448.6,Month-to-month,Fiber optic,Credit card (automatic),Male,0,No,Yes,Yes,1,1,0.5505323,Medium Risk,Upsell security/support bundle
9057-SIHCH,3,96.6,291.9,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,Yes,1,1,0.9438174,High Risk,Offer contract discount (lock into 1-2yr plan)
6352-GIGGQ,67,88.8,5903.15,One year,DSL,Bank transfer (automatic),Male,0,Yes,Yes,Yes,0,0,0.24107313,Low Risk,Monitor — no immediate action needed
3635-QQRQD,62,20.05,1201.65,Two year,No,Credit card (automatic),Male,0,No,No,Yes,0,0,0.034936722,Low Risk,Upsell security/support bundle
6771-XWBDM,57,104.5,5921.35,Month-to-month,Fiber optic,Credit card (automatic),Female,0,No,No,Yes,1,1,0.6998125,Medium Risk,Upsell security/support bundle
2897-DOVND,2,69.8,146.65,Month-to-month,Fiber optic,Electronic check,Male,0,No,No,Yes,0,1,0.79833114,High Risk,Offer contract discount (lock into 1-2yr plan)
3082-YVEKW,23,77.15,1759.4,Two year,DSL,Bank transfer (automatic),Female,0,Yes,Yes,Yes,0,0,0.03486943,Low Risk,Monitor — no immediate action needed
0191-EQUUH,25,35.05,844.45,Two year,DSL,Bank transfer (automatic),Female,0,Yes,Yes,No,0,0,0.029936856,Low Risk,Monitor — no immediate action needed
7134-HBPBS,72,108.1,7774.05,Two year,Fiber optic,Bank transfer (automatic),Female,1,No,Yes,Yes,0,0,0.048265044,Low Risk,Upsell security/support bundle
3489-HHPFY,2,84.05,134.05,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,Yes,0,1,0.9160109,High Risk,Offer contract discount (lock into 1-2yr plan)
2926-JEJJC,8,20.2,140.95,One year,No,Bank transfer (automatic),Female,0,No,No,Yes,0,0,0.09472625,Low Risk,Upsell security/support bundle
8601-QACRS,5,50.6,249.95,Month-to-month,DSL,Mailed check,Female,0,No,No,Yes,1,1,0.67960274,Medium Risk,Upsell security/support bundle
4950-BDEUX,35,49.2,1701.65,Month-to-month,DSL,Electronic check,Male,0,No,No,No,0,0,0.38220137,Low Risk,Upsell security/support bundle
5789-LDFXO,24,24.6,592.65,One year,No,Electronic check,Male,0,No,No,No,0,0,0.158231,Low Risk,Upsell security/support bundle
0508-OOLTO,2,71.65,135.75,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,Yes,0,1,0.80088544,High Risk,Offer contract discount (lock into 1-2yr plan)
2984-TBYKU,72,104.9,7732.65,Two year,Fiber optic,Credit card (automatic),Male,0,Yes,Yes,Yes,0,0,0.010164542,Low Risk,Monitor — no immediate action needed
9822-WMWVG,41,106.5,4282.4,Month-to-month,Fiber optic,Electronic check,Female,0,Yes,Yes,Yes,0,1,0.6119994,Medium Risk,Promote auto-pay switch to reduce billing friction
2391-SOORI,4,49.35,219.65,Month-to-month,DSL,Electronic check,Male,0,Yes,No,No,1,1,0.66272986,Medium Risk,Upsell security/support bundle
9040-KZVWO,26,75.5,2018.1,One year,Fiber optic,Bank transfer (automatic),Male,0,No,No,No,0,0,0.10475946,Low Risk,Upsell security/support bundle
2645-QTLMB,7,94.25,669.0,Month-to-month,Fiber optic,Electronic check,Male,0,No,No,Yes,1,1,0.8802945,High Risk,Promote auto-pay switch to reduce billing friction
4806-HIPDW,1,68.95,68.95,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,Yes,1,1,0.94709575,High Risk,Offer contract discount (lock into 1-2yr plan)
1548-ARAGG,4,58.5,224.85,Month-to-month,DSL,Mailed check,Female,0,No,Yes,Yes,0,1,0.5538112,Medium Risk,Upsell security/support bundle
6339-RZCBJ,48,78.9,3771.5,Two year,DSL,Credit card (automatic),Male,0,No,Yes,No,0,0,0.028906142,Low Risk,Upsell security/support bundle
4424-TKOPW,2,93.85,196.75,Month-to-month,Fiber optic,Electronic check,Male,1,No,No,Yes,1,1,0.9483459,High Risk,Offer contract discount (lock into 1-2yr plan)
4415-WNGVR,12,79.2,943.85,One year,DSL,Electronic check,Female,1,Yes,Yes,Yes,0,0,0.24495499,Low Risk,Monitor — no immediate action needed
2522-AHJXR,60,109.45,6572.85,Month-to-month,Fiber optic,Bank transfer (automatic),Male,0,Yes,Yes,Yes,0,0,0.14565189,Low Risk,Monitor — no immediate action needed
0412-UCCNP,55,59.2,3175.85,Two year,DSL,Electronic check,Male,0,Yes,Yes,Yes,0,0,0.04275778,Low Risk,Monitor — no immediate action needed
1816-FLZDK,1,29.15,29.15,Month-to-month,DSL,Mailed check,Male,0,No,Yes,No,0,0,0.48183614,Medium Risk,Send proactive onboarding call/email
7096-UCLNH,1,20.05,20.05,Month-to-month,No,Mailed check,Male,0,No,No,No,0,1,0.6486096,Medium Risk,Send proactive onboarding call/email
8443-ZRDBZ,4,76.05,318.9,Month-to-month,Fiber optic,Electronic check,Male,0,No,No,Yes,1,1,0.8838638,High Risk,Offer contract discount (lock into 1-2yr plan)
9136-ALYBR,1,24.45,24.45,Month-to-month,DSL,Mailed check,Male,0,No,No,Yes,1,1,0.81225944,High Risk,Send proactive onboarding call/email
4615-PIVVU,42,66.5,2762.75,Two year,DSL,Credit card (automatic),Female,0,No,Yes,No,0,0,0.05011704,Low Risk,Upsell security/support bundle
8885-QSQBX,1,49.55,49.55,Month-to-month,DSL,Bank transfer (automatic),Female,0,Yes,No,No,0,1,0.5447425,Medium Risk,Send proactive onboarding call/email
7479-NITWS,7,89.35,631.85,Month-to-month,Fiber optic,Credit card (automatic),Male,0,No,No,Yes,1,1,0.91375697,High Risk,Upsell security/support bundle
8617-ENBDS,3,73.6,232.5,Month-to-month,Fiber optic,Credit card (automatic),Male,0,No,No,Yes,0,1,0.7609016,High Risk,Offer contract discount (lock into 1-2yr plan)
9385-NXKDA,72,82.65,5919.35,Two year,DSL,Credit card (automatic),Female,0,Yes,No,Yes,0,0,0.0059709176,Low Risk,Upsell security/support bundle
0430-IHCDJ,15,49.0,749.25,Month-to-month,DSL,Electronic check,Male,0,No,No,Yes,0,1,0.73173136,High Risk,Upsell security/support bundle
2959-MJHIC,4,80.35,307.4,Month-to-month,Fiber optic,Electronic check,Male,0,No,No,Yes,1,1,0.85996723,High Risk,Offer contract discount (lock into 1-2yr plan)
6674-KVJHG,11,25.2,245.15,One year,No,Electronic check,Female,0,No,No,No,0,0,0.17901905,Low Risk,Upsell security/support bundle
1814-DKOLC,5,25.45,134.75,Month-to-month,No,Mailed check,Female,0,No,No,No,0,0,0.3356595,Low Risk,Upsell security/support bundle
4201-JMNGR,1,55.8,55.8,Month-to-month,DSL,Electronic check,Female,1,Yes,No,Yes,1,1,0.86242527,High Risk,Send proactive onboarding call/email
9351-HXDMR,72,110.9,8240.85,Two year,Fiber optic,Credit card (automatic),Male,0,Yes,Yes,Yes,0,0,0.014575256,Low Risk,Monitor — no immediate action needed
3537-HPKQT,55,77.75,4266.4,Month-to-month,Fiber optic,Credit card (automatic),Female,0,No,No,Yes,0,0,0.4212359,Medium Risk,Upsell security/support bundle
2129-ALKBS,40,26.2,1077.5,Month-to-month,No,Electronic check,Female,0,No,No,Yes,0,0,0.14271124,Low Risk,Upsell security/support bundle
5821-MMEIL,57,19.9,1115.6,Two year,No,Bank transfer (automatic),Female,0,No,No,No,0,0,0.045496836,Low Risk,Upsell security/support bundle
5960-WPXQM,1,79.05,79.05,Month-to-month,Fiber optic,Electronic check,Male,0,No,No,Yes,1,1,0.95745164,High Risk,Offer contract discount (lock into 1-2yr plan)
0684-AOSIH,1,95.0,95.0,Month-to-month,Fiber optic,Electronic check,Male,0,Yes,No,Yes,1,1,0.9196315,High Risk,Offer contract discount (lock into 1-2yr plan)
8260-NGFNY,1,25.2,25.2,Month-to-month,DSL,Mailed check,Female,0,No,No,No,1,1,0.7120777,High Risk,Send proactive onboarding call/email
1309-XGFSN,52,80.85,4079.55,One year,DSL,Electronic check,Male,1,No,No,Yes,0,0,0.35156396,Low Risk,Upsell security/support bundle
1866-RZZQS,41,98.4,4187.75,Month-to-month,Fiber optic,Electronic check,Male,1,No,No,Yes,1,1,0.85810727,High Risk,Promote auto-pay switch to reduce billing friction
6968-URWQU,43,56.35,2391.15,One year,DSL,Mailed check,Male,0,No,No,Yes,0,0,0.26168388,Low Risk,Upsell security/support bundle
4742-TXUEX,47,19.3,890.5,Two year,No,Bank transfer (automatic),Female,0,No,No,No,0,0,0.01368241,Low Risk,Upsell security/support bundle
9631-XEYKE,3,50.4,137.25,Month-to-month,DSL,Bank transfer (automatic),Male,0,No,No,No,0,1,0.68854624,Medium Risk,Send proactive onboarding call/email
8631-NBHFZ,66,79.4,5154.6,Two year,DSL,Credit card (automatic),Male,1,Yes,Yes,No,1,0,0.4344117,Medium Risk,Monitor — no immediate action needed
1335-MXCSE,55,55.25,3119.9,Two year,DSL,Credit card (automatic),Male,0,No,Yes,Yes,0,0,0.0393411,Low Risk,Upsell security/support bundle
8873-TMKGR,29,19.1,529.5,One year,No,Mailed check,Male,0,No,No,No,0,0,0.0066309064,Low Risk,Upsell security/support bundle
8800-JOOCF,12,84.05,966.55,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,Yes,0,1,0.8263381,High Risk,Upsell security/support bundle
1469-LBJQJ,66,105.2,6936.85,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,Yes,0,1,0.74210066,High Risk,Promote auto-pay switch to reduce billing friction
4958-XCBDQ,35,101.4,3496.3,Month-to-month,Fiber optic,Electronic check,Male,1,No,No,Yes,1,1,0.8248117,High Risk,Promote auto-pay switch to reduce billing friction
8337-UPOAQ,10,89.8,914.3,Month-to-month,Fiber optic,Electronic check,Male,1,No,No,Yes,1,1,0.8820182,High Risk,Upsell security/support bundle
0064-YIJGF,27,75.75,1929.0,Month-to-month,Fiber optic,Bank transfer (automatic),Male,0,No,No,Yes,0,1,0.5683575,Medium Risk,Upsell security/support bundle
2386-OWURY,58,95.3,5817.7,Month-to-month,Fiber optic,Electronic check,Female,0,No,Yes,Yes,0,0,0.37820458,Low Risk,Promote auto-pay switch to reduce billing friction
1725-IQNIY,54,109.75,6110.2,Two year,Fiber optic,Bank transfer (automatic),Male,0,Yes,Yes,No,1,0,0.52721334,Medium Risk,Monitor — no immediate action needed
0310-VQXAM,9,19.85,178.8,Month-to-month,No,Mailed check,Male,0,No,No,No,0,0,0.28631854,Low Risk,Upsell security/support bundle
6598-RFFVI,2,19.3,28.3,One year,No,Credit card (automatic),Male,0,No,No,No,1,0,0.032081023,Low Risk,Send proactive onboarding call/email
3453-RTHJQ,6,69.1,435.0,Month-to-month,Fiber optic,Electronic check,Male,0,No,No,Yes,0,1,0.7877126,High Risk,Offer contract discount (lock into 1-2yr plan)
6712-OAWRH,26,91.25,2351.8,Month-to-month,Fiber optic,Electronic check,Female,1,No,No,Yes,1,1,0.796099,High Risk,Promote auto-pay switch to reduce billing friction
6278-FEPBZ,9,20.25,186.15,Month-to-month,No,Mailed check,Female,0,No,No,No,0,0,0.25461516,Low Risk,Upsell security/support bundle
4280-DLSHD,8,54.75,445.85,Month-to-month,DSL,Mailed check,Male,0,No,No,Yes,0,0,0.44173938,Medium Risk,Upsell security/support bundle
1508-DFXCU,12,81.45,912.0,Month-to-month,Fiber optic,Electronic check,Male,0,No,No,Yes,0,1,0.8075304,High Risk,Upsell security/support bundle
8614-VGMMV,15,49.1,679.55,Month-to-month,DSL,Electronic check,Female,0,No,No,Yes,1,1,0.7266683,High Risk,Upsell security/support bundle
7868-BGSZA,43,80.2,3581.6,One year,DSL,Electronic check,Male,0,Yes,No,Yes,0,0,0.33132315,Low Risk,Upsell security/support bundle
2800-QQUSO,42,100.3,4222.95,Month-to-month,Fiber optic,Electronic check,Male,0,No,Yes,Yes,0,1,0.7996584,High Risk,Promote auto-pay switch to reduce billing friction
2930-UOTMB,31,65.25,1994.3,Month-to-month,DSL,Credit card (automatic),Female,0,Yes,Yes,No,1,0,0.18211101,Low Risk,Monitor — no immediate action needed
7973-DZRKH,66,90.95,5930.05,Two year,Fiber optic,Credit card (automatic),Female,0,Yes,Yes,Yes,0,0,0.07083265,Low Risk,Monitor — no immediate action needed
5914-DVBWJ,18,85.45,1505.85,Month-to-month,Fiber optic,Electronic check,Female,1,No,Yes,Yes,1,1,0.80758,High Risk,Upsell security/support bundle
7698-YFGEZ,1,20.0,20.0,Month-to-month,No,Mailed check,Male,0,No,No,No,0,1,0.6486096,Medium Risk,Send proactive onboarding call/email
2533-QVMSK,61,94.1,5638.3,Two year,Fiber optic,Electronic check,Male,0,No,Yes,Yes,1,0,0.08078244,Low Risk,Promote auto-pay switch to reduce billing friction
9773-PEQBZ,10,79.85,797.25,Month-to-month,Fiber optic,Electronic check,Male,0,No,No,No,0,1,0.70885366,High Risk,Upsell security/support bundle
8644-XLFBW,1,71.65,71.65,Month-to-month,Fiber optic,Electronic check,Male,1,No,No,Yes,1,1,0.9291093,High Risk,Offer contract discount (lock into 1-2yr plan)
0650-BWOZN,18,73.55,1359.45,Month-to-month,Fiber optic,Electronic check,Female,1,No,No,Yes,0,1,0.7385178,High Risk,Upsell security/support bundle
8625-AZYZY,24,104.65,2542.45,Month-to-month,Fiber optic,Electronic check,Male,0,No,No,Yes,1,1,0.87539476,High Risk,Promote auto-pay switch to reduce billing friction
7785-RDVIG,3,19.3,54.7,Month-to-month,No,Mailed check,Female,0,No,No,No,0,0,0.12849593,Low Risk,Send proactive onboarding call/email
9602-WCXPI,50,20.15,989.05,One year,No,Credit card (automatic),Male,0,No,No,No,0,0,0.037110068,Low Risk,Upsell security/support bundle
2903-YYTBW,1,44.55,44.55,Month-to-month,DSL,Electronic check,Male,0,No,No,No,0,1,0.7196775,High Risk,Send proactive onboarding call/email
3620-MWJNE,2,54.45,87.3,Month-to-month,DSL,Mailed check,Male,0,Yes,Yes,Yes,0,1,0.57008,Medium Risk,Send proactive onboarding call/email
8573-JGCZW,17,19.65,351.55,One year,No,Bank transfer (automatic),Male,0,No,No,Yes,0,0,0.10102652,Low Risk,Upsell security/support bundle
6837-HAEVO,69,105.0,7297.75,Two year,Fiber optic,Electronic check,Male,0,No,No,Yes,0,0,0.19662182,Low Risk,Promote auto-pay switch to reduce billing friction
6701-YVNQG,72,88.7,6301.7,Two year,DSL,Credit card (automatic),Male,0,Yes,Yes,Yes,0,0,0.0037463778,Low Risk,Monitor — no immediate action needed
9306-CPCBC,3,74.25,210.3,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,Yes,1,1,0.8695248,High Risk,Offer contract discount (lock into 1-2yr plan)
4304-XUMGI,50,75.15,3822.45,Two year,DSL,Bank transfer (automatic),Male,1,Yes,No,Yes,0,0,0.040873364,Low Risk,Upsell security/support bundle
9504-YAZWB,53,20.25,1048.45,Two year,No,Mailed check,Female,0,No,No,No,0,0,0.05644534,Low Risk,Upsell security/support bundle
8819-ZBYNA,58,109.1,6393.65,Two year,Fiber optic,Credit card (automatic),Female,0,Yes,Yes,Yes,0,0,0.4766961,Medium Risk,Monitor — no immediate action needed
6174-NRBTZ,46,30.75,1489.3,One year,DSL,Bank transfer (automatic),Male,0,Yes,No,Yes,0,0,0.117658265,Low Risk,Upsell security/support bundle
9481-IEBZY,72,112.9,8061.5,Month-to-month,Fiber optic,Credit card (automatic),Male,1,Yes,Yes,Yes,0,0,0.2079865,Low Risk,Offer senior-friendly discounted plan
1833-VGRUM,1,74.2,74.2,Month-to-month,Fiber optic,Electronic check,Female,1,No,No,Yes,1,1,0.9484273,High Risk,Offer contract discount (lock into 1-2yr plan)
6137-NICCO,6,94.05,518.75,Month-to-month,Fiber optic,Mailed check,Female,0,No,No,Yes,0,1,0.9065157,High Risk,Offer contract discount (lock into 1-2yr plan)
9065-ZCPQX,72,78.85,5763.15,Two year,DSL,Bank transfer (automatic),Male,0,Yes,Yes,No,0,0,0.0035717988,Low Risk,Monitor — no immediate action needed
6402-EJMWF,4,55.3,238.5,Month-to-month,DSL,Mailed check,Male,0,No,No,Yes,0,1,0.67588305,Medium Risk,Upsell security/support bundle
3620-EHIMZ,52,19.35,1031.7,Two year,No,Mailed check,Female,0,No,No,No,0,0,0.037535887,Low Risk,Upsell security/support bundle
3213-VVOLG,0,25.35,0.0,Two year,No,Mailed check,Male,0,No,No,No,0,0,0.066568255,Low Risk,Send proactive onboarding call/email
6870-ECSHE,2,20.45,34.8,One year,No,Mailed check,Female,0,No,No,No,0,0,0.07210251,Low Risk,Send proactive onboarding call/email
8747-UDCOI,65,19.35,1319.95,Two year,No,Bank transfer (automatic),Female,0,No,No,No,0,0,0.032769375,Low Risk,Upsell security/support bundle
8374-XGEJJ,43,101.0,4388.4,Month-to-month,Fiber optic,Electronic check,Male,1,No,No,Yes,1,1,0.84409475,High Risk,Promote auto-pay switch to reduce billing friction
2656-TABEH,4,100.2,420.2,Month-to-month,Fiber optic,Electronic check,Male,0,No,No,Yes,1,1,0.93928355,High Risk,Offer contract discount (lock into 1-2yr plan)
6946-LMSQS,25,89.05,2177.45,One year,Fiber optic,Electronic check,Male,1,Yes,No,Yes,1,0,0.30378678,Low Risk,Upsell security/support bundle
4626-OZDTJ,51,78.65,3950.85,One year,DSL,Credit card (automatic),Female,0,No,Yes,Yes,0,0,0.16757052,Low Risk,Upsell security/support bundle
9169-BSVIN,12,74.75,827.05,Month-to-month,DSL,Bank transfer (automatic),Male,0,No,No,No,0,0,0.37680393,Low Risk,Upsell security/support bundle
2325-ZUSFD,57,70.1,3913.3,One year,DSL,Bank transfer (automatic),Female,0,Yes,No,Yes,1,0,0.08757091,Low Risk,Upsell security/support bundle
8194-PEEBY,24,19.9,533.5,One year,No,Mailed check,Female,0,No,No,No,0,0,0.041298855,Low Risk,Upsell security/support bundle
